Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Happy Seven: The TV Manga,,6.23,7881,8302,6,TV,13,Finished Airing,"Oct 3, 2005 to Dec 26, 2005",Fall 2005,Unknown,"Trinet Entertainment,       Three Fat Samurai","None found, add some",Studio Hibari,Light novel,"Comedy, Fantasy",School,24 min. per ep.,PG - Children,11,
Infini-T Force Movie: Gatchaman - Saraba Tomo yo,"Infini-T Force: Farewell, Friend",6.23,11273,8303,2,Movie,1,Finished Airing,24-Feb-18,,,"Yomiuri Telecasting,       Shochiku,       HoriPro,       Pony Canyon,       Digital Frontier,       Bushiroad,       Nippon Television Network,       bilibili,       Nippon Television Music,       Hulu,       Kadokawa,       Sapporo Television Broadcasting,       Miyagi Television Broadcasting,       Shizuoka Daiichi Television,       Chukyo TV Broadcasting,       Hiroshima Television,       Fukuoka Broadcasting System",VIZ Media,Tatsunoko Production,Manga,"Action, Sci-Fi",Super Power,1 hr. 30 min.,,0,Seinen
Jikuu Boukenki Zentrix,Zentrix,6.23,12851,8304,1,TV,26,Finished Airing,"Apr 5, 2003 to Sep 27, 2003",Spring 2003,Unknown,Imagi,Bandai Entertainment,"None found, add some",Original,"Adventure, Sci-Fi",Mecha,25 min. per ep.,PG - Children,6,
Kamisama Minarai: Himitsu no Cocotama,,6.23,9419,8305,3,TV,139,Finished Airing,"Oct 1, 2015 to Jun 28, 2018",Fall 2015,Thursdays at 17:55 (JST),"TV Tokyo,       Lantis","None found, add some",OLM,Original,"Fantasy, Slice of Life",,24 min. per ep.,PG - Children,16,Kids
Kidou Senshi Gundam Senki: Avant Title,Mobile Suit Gundam Battlefield Record: Avant-Title,6.23,9895,8306,3,ONA,1,Finished Airing,03-Sep-09,,,"None found, add some","None found, add some",Sunrise,Game,Sci-Fi,"Mecha, Space",7 min.,PG-13 - Teens 13 or older,1,
Kikou Keisatsu Metal Jack,,6.23,11671,8307,1,TV,37,Finished Airing,"Apr 8, 1991 to Dec 23, 1991",Spring 1991,Unknown,TV Tokyo,"None found, add some",Sunrise,Original,"Action, Sci-Fi","Detective, Mecha",22 min. per ep.,PG-13 - Teens 13 or older,1,
King of Prism: Shiny Seven Stars II - Kakeru x Joji x Minato,,6.23,13662,8308,989,Movie,1,Finished Airing,23-Mar-19,,,"None found, add some","None found, add some",Tatsunoko Production,Original,Sports,"Idols (Male), Music",1 hr. 10 min.,PG-13 - Teens 13 or older,2,
Kita e.: Diamond Dust Drops Special,Diamond Daydreams Special,6.23,12209,8309,1,Special,1,Finished Airing,18-Aug-04,,,"None found, add some","None found, add some","None found, add some",Visual novel,"Drama, Slice of Life",,24 min.,PG-13 - Teens 13 or older,0,
Kite Liberator,,6.23,3946,8310,32,OVA,1,Finished Airing,21-Mar-08,,,"Lantis,       Happinet Pictures,       Fever Dreams",Media Blasters,Arms,Original,"Action, Drama, Sci-Fi",Gore,58 min.,R+ - Mild Nudity,45,
Kujibiki♥Unbalance,,6.23,5551,8311,14,TV,12,Finished Airing,"Oct 7, 2006 to Dec 23, 2006",Fall 2006,Unknown,"Genco,       Lantis,       Media Factory",Media Blasters,Ajia-do,Other,"Comedy, Romance",School,23 min. per ep.,PG-13 - Teens 13 or older,16,
Kurage no Shokudou,,6.23,5365,8312,15,OVA,1,Finished Airing,09-Mar-16,,,"Starchild Records,       Grooove","None found, add some",Zexcs,Light novel,"Drama, Slice of Life",,29 min.,PG-13 - Teens 13 or older,23,
Love Live! Nijigasaki Gakuen School Idol Doukoukai Recap,,6.23,13890,8313,925,ONA,1,Finished Airing,23-Mar-22,,,"None found, add some","None found, add some",Sunrise,Other,,"Idols (Female), Music, School",51 min.,PG-13 - Teens 13 or older,0,
Macross 25-shuunen Kinen: All That VF Macross F Version,Macross 25th Anniversary: All That VF Macross F Version,6.23,9466,8314,3,ONA,1,Finished Airing,Aug-08,,,"None found, add some","None found, add some","None found, add some",Original,"Action, Sci-Fi",Mecha,2 min.,PG-13 - Teens 13 or older,0,
Madou King Granzort: Bouken-hen,,6.23,15453,8315,589,OVA,3,Finished Airing,"Mar 27, 1992 to Jun 26, 1992",,,"None found, add some","None found, add some","None found, add some",Original,"Action, Comedy, Fantasy, Sci-Fi",Mecha,25 min. per ep.,G - All Ages,1,
Megumi no Daigo: Kajiba no Baka Yarou,Daigo of Fire Company,6.23,10429,8316,2,Movie,1,Finished Airing,27-Jul-99,,,"None found, add some","None found, add some",Sunrise,Manga,"Action, Drama","Adult Cast, Workplace",42 min.,PG-13 - Teens 13 or older,4,Shounen
Momotarou Densetsu,,6.23,13487,8317,1,TV,51,Finished Airing,"Oct 2, 1989 to Oct 1, 1990",Fall 1989,Mondays at 18:30 (JST),TV Tokyo,"None found, add some",Knack Productions,Game,"Adventure, Comedy",,22 min. per ep.,G - All Ages,1,
Moom,,6.23,15898,8318,534,Movie,1,Finished Airing,05-Mar-16,,,"TOHO,       Marza Animation Planet,       Craftar Studios","None found, add some",Tonko House,Picture book,,,13 min.,G - All Ages,0,Kids
Neko Neko Nihonshi,Meow Meow Japanese History,6.23,9772,8319,3,TV,32,Finished Airing,"Apr 6, 2016 to Feb 22, 2017",Spring 2016,Wednesdays at 18:45 (JST),"None found, add some","None found, add some",Joker Films,Web manga,,"Anthropomorphic, Historical, Parody, Samurai",9 min. per ep.,G - All Ages,8,Kids
Neko Neko Nihonshi 2nd Season,Meow Meow Japanese History,6.23,14083,8320,875,TV,32,Finished Airing,"Apr 5, 2017 to Feb 28, 2018",Spring 2017,Wednesdays at 18:45 (JST),"NHK,       Neft Film","None found, add some",Joker Films,Web manga,,"Anthropomorphic, Historical, Parody, Samurai",9 min. per ep.,G - All Ages,1,Kids
Obake no Q-tarou (1985),,6.23,13588,8321,1,TV,510,Finished Airing,"Apr 1, 1985 to Mar 29, 1987",Spring 1985,Unknown,"None found, add some","None found, add some",Shin-Ei Animation,Unknown,"Comedy, Slice of Life, Supernatural",School,15 min. per ep.,G - All Ages,1,Kids
Pokemon: Pikachu to Pokemon Ongakutai,Pikachu and the Pokemon Music Squad,6.23,7557,8322,6,Movie,1,Finished Airing,18-Jul-15,,,"None found, add some",The Pokemon Company International,OLM,Game,"Adventure, Fantasy",,15 min.,PG - Children,0,Kids
Qin Shi Mingyue Tebie Pian: Di Zi Jiang Xi,Qin's Moon: Lady Xiang Descends,6.23,14797,8323,698,ONA,1,Finished Airing,13-Feb-15,,,Chukong Technologies,"None found, add some",Sparkly Key Animation Studio,Novel,"Action, Fantasy","Historical, Martial Arts",15 min.,PG-13 - Teens 13 or older,0,
Rokudenashi Blues 1993,,6.23,11762,8324,1,Movie,1,Finished Airing,24-Jul-93,,,"None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Drama, Sports","Combat Sports, Delinquents, School",1 hr. 24 min.,R - 17+ (violence & profanity),1,Shounen
Sangokushi (1985),,6.23,12861,8325,1,TV Special,1,Finished Airing,20-Mar-85,,,"None found, add some","None found, add some",Shin-Ei Animation,Unknown,,Historical,1 hr. 33 min.,R+ - Mild Nudity,4,
Sekai Meisaku Douwa Series,,6.23,15598,8326,571,TV,4,Finished Airing,"Apr 7, 1988 to Apr 28, 1988",Spring 1988,Thursdays at 18:00 (JST),"None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Fantasy, Supernatural",Historical,25 min. per ep.,G - All Ages,0,Kids
Jungle Taitei Movie,,6.22,11971,8327,1,Movie,1,Finished Airing,31-Jul-66,,,Tezuka Productions,"None found, add some",Mushi Production,Unknown,Adventure,,1 hr. 14 min.,G - All Ages,1,Shounen
Kidou Senshi SD Gundam Mk-I,Mobile Suit SD Gundam Mk-I,6.22,8496,8328,5,Special,3,Finished Airing,"Mar 12, 1988 to May 25, 1988",,,"None found, add some","None found, add some",Sunrise,Original,"Action, Comedy, Sci-Fi","Mecha, Parody",10 min. per ep.,PG - Children,1,
King of Prism: Shiny Seven Stars IV - Louis x Shin x Unknown,,6.22,14005,8329,892,Movie,1,Finished Airing,04-May-19,,,"None found, add some","None found, add some",Tatsunoko Production,Original,Sports,"Idols (Male), Music",1 hr. 9 min.,PG-13 - Teens 13 or older,0,
Kitsune Tsuki,Fox Fears,6.22,14437,8330,786,Movie,1,Finished Airing,2015,,,Geidai Animation,"None found, add some","None found, add some",Original,Drama,,7 min.,G - All Ages,0,
Li Shi Zhentan Shiwusuo: A Day in Lungmen - Home Service,Lee's Detective Agency: A Day in Lungmen - Home Service,6.22,14408,8331,791,ONA,1,Finished Airing,24-Oct-21,,,"None found, add some","None found, add some","HMCH,       Gravity Well",Game,"Action, Comedy, Mystery","Anthropomorphic, Detective",3 min.,PG-13 - Teens 13 or older,0,
Mahou Shoujo Site Recaps,Magical Girl Site Recaps,6.22,8279,8332,5,Special,2,Finished Airing,"May 10, 2018 to Jun 13, 2018",,,Avex Pictures,"None found, add some",production doA,Manga,"Drama, Horror, Supernatural","Gore, Mahou Shoujo, Psychological",16 min. per ep.,R - 17+ (violence & profanity),7,
Majokko Tickle,,6.22,11930,8333,1,TV,45,Finished Airing,"Mar 6, 1978 to Jan 29, 1979",Spring 1978,Unknown,"None found, add some","None found, add some",Toei Animation,Original,Comedy,,24 min. per ep.,G - All Ages,3,
Mamono Hunter Youko,Devil Hunter Yohko,6.22,5762,8334,13,OVA,5,Finished Airing,"Dec 1, 1990 to Jul 1, 1995",,,TOHO,ADV Films,Madhouse,Original,"Comedy, Fantasy, Horror, Supernatural",,36 min. per ep.,R+ - Mild Nudity,30,
Mamono-tachi no Kunou,,6.22,10930,8335,2,ONA,12,Finished Airing,"Oct 10, 2020 to Dec 24, 2020",,,"None found, add some","None found, add some","Doga Kobo,       AQUA ARIS",Manga,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,3,
Metallic Rouge,,6.22,2198,8336,93,TV,13,Finished Airing,"Jan 11, 2024 to Apr 4, 2024",Winter 2024,Thursdays at 00:55 (JST),"Dentsu,       Fuji TV,       GAGA,       Fujipacific Music,       BS Fuji,       bilibili,       Crunchyroll,       Line Digital Frontier","None found, add some",Bones,Original,"Action, Sci-Fi",,22 min. per ep.,PG-13 - Teens 13 or older,359,
Midnight Eye: Gokuu II,Goku II: Midnight Eye,6.22,7472,8337,6,OVA,1,Finished Airing,22-Dec-89,,,"None found, add some","Discotek Media,       Urban Vision",Madhouse,Manga,"Action, Mystery, Sci-Fi","Adult Cast, Detective, Super Power",53 min.,R+ - Mild Nudity,3,Seinen
Mini Hama: Minimum Hamatora,,6.22,8640,8338,4,TV,8,Finished Airing,"Nov 1, 2015 to Dec 21, 2015",Fall 2015,Mondays at 21:24 (JST),"None found, add some","None found, add some",Lerche,Mixed media,"Comedy, Mystery","School, Super Power",5 min. per ep.,PG-13 - Teens 13 or older,1,
Miss Monochrome The Animation: Manager,,6.22,7600,8339,6,OVA,1,Finished Airing,25-May-14,,,Starchild Records,"None found, add some",SANZIGEN,Original,"Comedy, Slice of Life","Idols (Female), Music",4 min.,G - All Ages,2,
Mori no Tonto-tachi,A Christmas Adventure,6.22,14017,8340,886,TV,23,Finished Airing,"Oct 5, 1984 to Mar 29, 1985",Fall 1984,Unknown,"Fuji TV,       Zuiyo","None found, add some","Nippon Animation,       Shaft",Unknown,Fantasy,,25 min. per ep.,G - All Ages,1,Kids
Neko Machi,Cat City,6.22,12102,8341,1,OVA,1,Finished Airing,01-Aug-06,,,"None found, add some","None found, add some",Toei Video,Unknown,"Fantasy, Horror",,42 min.,PG-13 - Teens 13 or older,3,
Ojamanga Yamada-kun,,6.22,14189,8342,848,TV,103,Finished Airing,"Sep 28, 1980 to Oct 10, 1982",Fall 1980,Sundays at 19:00 (JST),"Asatsu DK,       Tsuchida Productions","None found, add some","None found, add some",Unknown,"Comedy, Slice of Life",,25 min. per ep.,,3,
One Piece: Barto no Himitsu no Heya!,One Piece: Barto's Secret Room,6.22,5710,8343,13,TV Special,4,Finished Airing,"Dec 26, 2021 to Oct 8, 2023",,,"None found, add some","None found, add some",Toei Animation,Manga,Comedy,,23 min. per ep.,PG-13 - Teens 13 or older,25,
Saint Beast: Ikusen no Hiru to Yoru-hen,,6.22,9097,8344,4,OVA,2,Finished Airing,"Dec 17, 2005 to Mar 18, 2006",,,"Lantis,       Tokyo Kids","None found, add some",Madhouse,Mixed media,Fantasy,,25 min. per ep.,PG-13 - Teens 13 or older,6,
Shiguang Dailiren x Wanglaoji: Guanjian Shike Hai de Kan Guang Lu a!,Link Click x Wanglaoji,6.22,11173,8345,2,ONA,1,Finished Airing,26-Sep-21,,,"None found, add some","None found, add some","None found, add some",Original,Comedy,,1 min.,PG-13 - Teens 13 or older,1,
Shijian Qiutu,Time Prisoner,6.22,15155,8346,636,ONA,12,Finished Airing,"Oct 3, 2021 to Dec 12, 2021",,,Youku,"None found, add some","None found, add some",Original,"Action, Sci-Fi, Supernatural",Super Power,14 min. per ep.,PG-13 - Teens 13 or older,1,
Submarine 707R,,6.22,9812,8347,3,OVA,2,Finished Airing,"Sep 26, 2003 to Apr 28, 2004",,,"Aniplex,       Sony Music Entertainment",Geneon Entertainment USA,Group TAC,Manga,"Action, Adventure, Sci-Fi",Military,50 min. per ep.,PG-13 - Teens 13 or older,3,
Tabi Machi Late Show,,6.22,6592,8348,9,TV,4,Finished Airing,"Jan 8, 2016 to Jan 29, 2016",Winter 2016,Fridays at 23:17 (JST),Ultra Super Pictures,"None found, add some",CoMix Wave Films,Original,"Drama, Slice of Life",,7 min. per ep.,PG - Children,5,
Takara-sagashi,Treasure Hunting,6.22,11136,8349,2,Movie,1,Finished Airing,04-Jun-11,,,"None found, add some","None found, add some",Studio Ghibli,Picture book,"Adventure, Fantasy",,9 min.,G - All Ages,0,Kids
Ushio to Tora: Comical Deformer Gekijou,Ushio and Tora: Comically Deformed Theater,6.22,9602,8350,3,OVA,1,Finished Airing,01-Oct-93,,,"OB Planning,       Toshiba EMI,       TOHO,       Studio Jack,       Shogakukan",ADV Films,Pastel,Manga,"Action, Comedy",,30 min.,PG-13 - Teens 13 or older,2,
Wan Jie Chun Qiu,Spring and Autumn,6.22,11396,8351,2,ONA,56,Finished Airing,"Apr 13, 2020 to Oct 15, 2020",,,Tencent Penguin Pictures,"None found, add some",Ruo Hong Culture,Original,"Action, Adventure, Fantasy, Romance","Historical, Martial Arts",8 min. per ep.,PG-13 - Teens 13 or older,11,
Warau Salesman Special Program,,6.22,13858,8352,933,Special,14,Finished Airing,"Dec 26, 1992 to Dec 28, 1993",,,"None found, add some","None found, add some",Shin-Ei Animation,Manga,"Supernatural, Suspense","Adult Cast, Psychological",17 min. per ep.,PG-13 - Teens 13 or older,0,Seinen
Wild 7,,6.22,9830,8353,3,OVA,2,Finished Airing,"Dec 17, 1994 to Feb 21, 1995",,,"Fuji TV,       Tokuma Shoten","Enoki Films,       Urban Vision",Pierrot Plus,Manga,"Action, Drama, Mystery","Detective, Gore",55 min. per ep.,R - 17+ (violence & profanity),3,Shounen
Xing Yuan Zhi Zhu,,6.22,13971,8354,903,ONA,48,Finished Airing,"Jul 27, 2022 to Jan 1, 2023",,,"bilibili,       Liu Cong Animation,       Craftsman Animation,       Xuanyuan Network","None found, add some",Ruo Hong Culture,Original,"Action, Fantasy",,9 min. per ep.,PG-13 - Teens 13 or older,3,
Xiong Bing Lian,,6.22,12215,8355,1,ONA,33,Finished Airing,"Jun 1, 2017 to Apr 19, 2018",,,"None found, add some","None found, add some",Transcendence Picture,Original,"Action, Mystery, Sci-Fi, Supernatural","Mecha, Military, Space",21 min. per ep.,R - 17+ (violence & profanity),4,
Baa-cha no Kingyo,A Grandma's Goldfish,6.22,12648,8356,1,Movie,1,Finished Airing,28-Oct-12,,,Geidai Animation,"None found, add some","None found, add some",Original,Slice of Life,,8 min.,G - All Ages,1,
Blade,,6.22,4164,8357,28,TV,12,Finished Airing,"Jul 1, 2011 to Sep 16, 2011",Summer 2011,Unknown,"None found, add some",Marvel Entertainment,Madhouse,Other,"Action, Drama, Horror, Supernatural",Vampire,24 min. per ep.,R - 17+ (violence & profanity),38,
Bobobo-bo Bo-bobo Recap,,6.22,11387,8358,2,TV Special,1,Finished Airing,23-Oct-04,,,"None found, add some",Discotek Media,Toei Animation,Manga,"Action, Comedy, Sci-Fi",Parody,24 min.,PG-13 - Teens 13 or older,1,Shounen
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,My Girlfriend is Shobitch,6.22,877,8359,279,TV,10,Finished Airing,"Oct 12, 2017 to Dec 14, 2017",Fall 2017,Thursdays at 00:30 (JST),"AT-X,       Nippon Columbia,       KlockWorx,       Sony Music Communications,       Toranoana,       Glovision,       Sammy,       Kadokawa Media House,       Production Ace,       Kadokawa",Sentai Filmworks,"Diomedéa,       Studio Blanc.",Web manga,"Comedy, Romance, Ecchi","Harem, School",23 min. per ep.,PG-13 - Teens 13 or older,457,
Boukensha: The Man Was from Spain,Christopher Columbus,6.22,12428,8360,1,TV,26,Finished Airing,"Nov 28, 1992 to Mar 30, 1993",Fall 1992,Unknown,"None found, add some","None found, add some",Nippon Animation,Other,Adventure,Historical,25 min. per ep.,G - All Ages,1,
ChäoS;Child Episode 0,,6.22,4610,8361,22,Special,1,Finished Airing,11-Jan-17,,,"None found, add some",Funimation,SILVER LINK.,Visual novel,"Mystery, Sci-Fi, Supernatural",Psychological,23 min.,R - 17+ (violence & profanity),12,
Choujin Sentai Baratack,,6.22,12358,8362,1,TV,31,Finished Airing,"Jul 3, 1977 to Mar 5, 1978",Summer 1977,Unknown,"None found, add some","None found, add some",Toei Animation,Original,"Adventure, Sci-Fi",Mecha,25 min. per ep.,PG-13 - Teens 13 or older,3,
Dokyuu Hentai HxEros OVA,,6.22,5097,8363,18,OVA,2,Finished Airing,"Nov 4, 2020 to Mar 4, 2021",,,"None found, add some","None found, add some",Project No.9,Manga,"Action, Comedy, Fantasy, Sci-Fi, Ecchi","School, Super Power",23 min. per ep.,R+ - Mild Nudity,28,Shounen
Future GPX Cyber Formula Graffiti,,6.22,14435,8364,786,OVA,1,Finished Airing,05-Aug-92,,,"None found, add some","None found, add some",Sunrise,Original,"Action, Sci-Fi",Racing,30 min.,PG - Children,0,
Gegege no Kitarou: Obake Nighter,Spooky Kitaro: The Obake Nighter,6.22,13232,8365,1,Movie,1,Finished Airing,08-Mar-97,,,"None found, add some","None found, add some",Toei Animation,Manga,"Sports, Supernatural",Mythology,30 min.,G - All Ages,1,
God Mazinger,,6.22,9960,8366,3,TV,23,Finished Airing,"Apr 5, 1984 to Oct 23, 1984",Spring 1984,Unknown,"Tokyo Movie Shinsha,       Dynamic Planning",Discotek Media,TMS Entertainment,Manga,"Action, Fantasy","Mecha, Time Travel",24 min. per ep.,R - 17+ (violence & profanity),3,
009-1,,6.21,4703,8367,21,TV,12,Finished Airing,"Oct 6, 2006 to Dec 22, 2006",Fall 2006,Fridays at 01:25 (JST),"Aniplex,       TBS,       Sony Music Entertainment","ADV Films,       Funimation",Ishimori Entertainment,Manga,"Action, Sci-Fi",Mecha,25 min. per ep.,R - 17+ (violence & profanity),31,Seinen
15-fun de Wakaru Inazuma Eleven: Ares no Tenbin,Inazuma Eleven: Ares in 15 Minutes,6.21,15891,8368,534,ONA,1,Finished Airing,26-Jun-18,,,"None found, add some","None found, add some",OLM,Game,Sports,Team Sports,15 min.,G - All Ages,1,
A Piece of Phantasmagoria,,6.21,8377,8369,5,OVA,15,Finished Airing,1995,,,Tamura Shigeru Studio,"None found, add some","None found, add some",Unknown,Fantasy,,5 min. per ep.,G - All Ages,28,Kids
A-Ko The Versus,Project A-ko: Uncivil Wars,6.21,7827,8370,6,OVA,2,Finished Airing,"Jul 21, 1990 to Aug 21, 1990",,,"None found, add some",Central Park Media,"Studio Fantasia,       Studio Signal",Original,"Action, Adventure, Comedy, Romance, Sci-Fi",Super Power,51 min. per ep.,R+ - Mild Nudity,5,
Akikan!: Kan Ippatsu!? Onsen Panic,Akikan! OVA,6.21,4409,8371,25,OVA,1,Finished Airing,23-Oct-09,,,"None found, add some",Sentai Filmworks,Brain's Base,Light novel,"Comedy, Ecchi",Anthropomorphic,23 min.,R+ - Mild Nudity,5,
Arve Rezzle: Kikaijikake no Yousei-tachi,,6.21,4333,8372,26,Movie,1,Finished Airing,02-Mar-13,,,"None found, add some","None found, add some",Zexcs,Light novel,"Action, Drama, Mystery, Sci-Fi, Suspense",,24 min.,R - 17+ (violence & profanity),17,
Bakukyuu Renpatsu!! Super B-Daman,,6.21,11714,8373,1,TV,18,Finished Airing,"Jan 4, 1999 to Sep 27, 1999",Winter 1999,Unknown,"TV Tokyo,       Shogakukan-Shueisha Productions","None found, add some",Xebec,Manga,Adventure,Strategy Game,40 min. per ep.,G - All Ages,7,Kids
Beatless,,6.21,1370,8374,173,TV,20,Finished Airing,"Jan 13, 2018 to Jun 30, 2018",Winter 2018,Saturdays at 01:55 (JST),"Kadokawa Shoten,       Mainichi Broadcasting System,       Sony Music Entertainment,       Good Smile Company,       Animatic","None found, add some",Diomedéa,Light novel,"Action, Drama, Romance, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,482,
Bokutachi no Remake Recap,Remake Our Life! Recap,6.21,5766,8375,13,TV Special,1,Finished Airing,14-Aug-21,,,Studio Mausu,"None found, add some",feel.,Light novel,"Drama, Romance","Adult Cast, Time Travel",23 min.,PG-13 - Teens 13 or older,42,
Buttobi!! CPU,I Dream of Mimi,6.21,6251,8376,10,OVA,3,Finished Airing,"Apr 25, 1997 to Sep 26, 1997",,,"Pink Pineapple,       Studio Jack",Nozomi Entertainment,OLM,Manga,"Comedy, Sci-Fi, Ecchi",,27 min. per ep.,R+ - Mild Nudity,21,Seinen
Chang An Huan Jie,Chang'an Magic Street,6.21,13434,8377,1,ONA,40,Finished Airing,"Dec 31, 2020 to May 6, 2021",,,Tencent Penguin Pictures,"None found, add some","None found, add some",Unknown,Fantasy,,13 min. per ep.,,4,
